Shipping Service,Order Quantity,Province,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,Product ID,Category,Sub-Category,Product Name,Sales,Discount,Profit
Std class,8,Ca Mau,US-2017-112347,12/2/2017,12/6/2017,BS-11380,Bill Stewart,Corporate,Vietnam,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,0.69999999999999996,-363.528
Std class,2,Ca Mau,US-2017-112347,12/2/2017,12/6/2017,BS-11380,Bill Stewart,Corporate,Vietnam,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,0.20000000000000001,4.9616
Std class,6,Ca Mau,US-2017-112347,12/2/2017,12/6/2017,BS-11380,Bill Stewart,Corporate,Vietnam,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,0.20000000000000001,0
Std class,6,Ca Mau,US-2017-112347,12/2/2017,12/6/2017,BS-11380,Bill Stewart,Corporate,Vietnam,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,57.36,0.20000000000000001,-14.34
Std class,5,Ca Mau,US-2017-112347,12/2/2017,12/6/2017,BS-11380,Bill Stewart,Corporate,Vietnam,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,906.68,0.20000000000000001,68.001
Standard Class,6,Bac Lieu,CA-2014-103492,10/10/2014,10/15/2014,CM-12715,Craig Molinari,Corporate,Vietnam,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,719.952,0.20000000000000001,71.9952
Standard Class,7,Bac Lieu,CA-2014-103492,10/10/2014,10/15/2014,CM-12715,Craig Molinari,Corporate,Vietnam,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.944,0.20000000000000001,66.1451
Standard Class,5,Bac Lieu,CA-2014-103492,10/10/2014,10/15/2014,CM-12715,Craig Molinari,Corporate,Vietnam,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98,0.80000000000000004,-19.168
Standard Class,1,Bac Lieu,CA-2014-103492,10/10/2014,10/15/2014,CM-12715,Craig Molinari,Corporate,Vietnam,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0.898,0.80000000000000004,-1.5715
First Class,3,Binh Duong,CA-2016-136595,9/5/2016,9/7/2016,EM-13825,Elizabeth Moffitt,Corporate,Vietnam,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,0.59999999999999998,-11.6622
Standard Class,3,Tp.HCM,CA-2014-140396,11/20/2014,11/25/2014,KH-16330,Katharine Harms,Corporate,Vietnam,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,0,17.37
Standard Class,6,Ho chi Minh,CA-2014-140396,11/20/2014,11/25/2014,KH-16330,Katharine Harms,Corporate,Vietnam,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.94,0,216.8244
Standard Class,3,Tp.HCM,CA-2014-140396,11/20/2014,11/25/2014,KH-16330,Katharine Harms,Corporate,Vietnam,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,12.96,0.20000000000000001,4.536
Standard Class,4,Tp.HCM,CA-2014-140396,11/20/2014,11/25/2014,KH-16330,Katharine Harms,Corporate,Vietnam,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,25.92,0,12.4416
Second Class,7,Thanh Hoa,CA-2014-114181,5/10/2014,5/14/2014,AF-10885,Art Foster,Consumer,Vietnam,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.965,0.5,-216.9783
Second Class,5,Thanh Hoa,CA-2014-114181,5/10/2014,5/14/2014,AF-10885,Art Foster,Consumer,Vietnam,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,0.20000000000000001,5.301
Standard Class,6,Hai Duong,CA-2017-159506,11/27/2017,12/2/2017,JR-16210,Justin Ritter,Corporate,Vietnam,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,158.28,0,72.8088
Standard Class,3,Hai Duong,CA-2017-159506,11/27/2017,12/2/2017,JR-16210,Justin Ritter,Corporate,Vietnam,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,0,224.073
Standard Class,3,Phu Tho,US-2014-137155,11/1/2014,11/5/2014,DL-12925,Daniel Lacy,Consumer,Vietnam,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,0,154.8426
Standard Class,3,Phu Tho,US-2014-137155,11/1/2014,11/5/2014,DL-12925,Daniel Lacy,Consumer,Vietnam,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,167.94,0,82.2906
Standard Class,6,Phu Tho,US-2014-137155,11/1/2014,11/5/2014,DL-12925,Daniel Lacy,Consumer,Vietnam,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,0,9.8208
First Class,1,Hung Yen,CA-2016-105746,12/30/2016,1/1/2017,BD-11605,Brian Dahlen,Consumer,Vietnam,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,0.29999999999999999,0
Standard Class,4,Hai Phong,US-2016-104815,9/3/2016,9/7/2016,RB-19570,Rob Beeghly,Consumer,Vietnam,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,0.29999999999999999,0
First Class,2,Ca Mau,CA-2017-157672,10/5/2017,10/7/2017,RB-19795,Ross Baird,Home Office,Vietnam,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824,0.20000000000000001,13.5626
2nd class,4,Dong Nai,US-2016-166660,1/30/2016,2/1/2016,TB-21250,Tim Brockman,Consumer,Vietnam,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,0.20000000000000001,-59.8356
2nd class,1,Dong Nai,US-2016-166660,1/30/2016,2/1/2016,TB-21250,Tim Brockman,Consumer,Vietnam,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,0,7.7728
First Class,3,Binh Duong,CA-2017-140802,4/21/2017,4/23/2017,KN-16390,Katherine Nockton,Corporate,Vietnam,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,0.20000000000000001,8.3958
First Class,4,Binh Duong,CA-2017-140802,4/21/2017,4/23/2017,KN-16390,Katherine Nockton,Corporate,Vietnam,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.736,0.20000000000000001,7.2576
Standard Class,9,Ha Noi,CA-2014-133830,12/5/2014,12/10/2014,RL-19615,Rob Lucas,Consumer,Vietnam,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46,0,11.907
Standard Class,4,Ha Noi,CA-2014-133830,12/5/2014,12/10/2014,RL-19615,Rob Lucas,Consumer,Vietnam,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49.12,0,23.0864
Standard Class,3,Ha Noi,CA-2014-133830,12/5/2014,12/10/2014,RL-19615,Rob Lucas,Consumer,Vietnam,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,0,7.2
Standard Class,2,Ha Noi,CA-2015-129532,12/8/2015,12/12/2015,YS-21880,Yana Sorensen,Corporate,Vietnam,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,0,4.4392
Standard Class,4,Ha Noi,CA-2015-129532,12/8/2015,12/12/2015,YS-21880,Yana Sorensen,Corporate,Vietnam,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236,0,40.12
Second Class,2,Dong Nai,CA-2014-134726,11/2/2014,11/7/2014,SW-20755,Steven Ward,Corporate,Vietnam,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,0,15.0984
Second Class,1,Dong Nai,CA-2014-134726,11/2/2014,11/7/2014,SW-20755,Steven Ward,Corporate,Vietnam,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792,0.20000000000000001,4.6193
First Class,3,Quang Tri,CA-2016-138597,12/18/2016,12/21/2016,PN-18775,Parhena Norris,Home Office,Vietnam,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,0,112.788
First Class,3,Thanh Hoa,CA-2015-169656,8/13/2015,8/16/2015,EJ-13720,Ed Jacobs,Consumer,Vietnam,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,0.20000000000000001,15.8571
Standard Class,2,Tp.HCM,CA-2015-142734,4/16/2015,4/21/2015,DM-13345,Denise Monton,Corporate,Vietnam,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,0.10000000000000001,2.8392
Standard Class,7,An Giang,CA-2014-163223,3/21/2014,3/25/2014,KH-16690,Kristen Hastings,Corporate,Vietnam,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,0,909.9818
Standard Class,5,An Giang,CA-2014-163223,3/21/2014,3/25/2014,KH-16690,Kristen Hastings,Corporate,Vietnam,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4,0,6.624
Standard Class,3,An Giang,CA-2014-163223,3/21/2014,3/25/2014,KH-16690,Kristen Hastings,Corporate,Vietnam,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,0,60.2553
Standard Class,4,An Giang,CA-2014-163223,3/21/2014,3/25/2014,KH-16690,Kristen Hastings,Corporate,Vietnam,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,0,2.7028
Standard Class,3,An Giang,CA-2014-163223,3/21/2014,3/25/2014,KH-16690,Kristen Hastings,Corporate,Vietnam,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,0,59.0112
Standard Class,9,Thanh Hoa,CA-2016-158778,9/5/2016,9/9/2016,DB-13210,Dean Braden,Consumer,Vietnam,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,0.20000000000000001,11.6496
Standard Class,2,Thanh Hoa,CA-2016-158778,9/5/2016,9/9/2016,DB-13210,Dean Braden,Consumer,Vietnam,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,0.29999999999999999,-19.3382
Standard Class,3,Thanh Hoa,CA-2016-158778,9/5/2016,9/9/2016,DB-13210,Dean Braden,Consumer,Vietnam,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,0.20000000000000001,0.5904
Standard Class,3,Thanh Hoa,CA-2016-158778,9/5/2016,9/9/2016,DB-13210,Dean Braden,Consumer,Vietnam,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,0.29999999999999999,-63.3765
Standard Class,7,Nam Dinh,CA-2017-119655,4/20/2017,4/24/2017,CV-12295,Christina VanderZanden,Consumer,Vietnam,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,0,70.4928
Standard Class,4,Nam Dinh,CA-2017-119655,4/20/2017,4/24/2017,CV-12295,Christina VanderZanden,Consumer,Vietnam,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,0,18.28
Standard Class,3,Ha Noi,CA-2015-164567,6/15/2015,6/19/2015,GK-14620,Grace Kelly,Corporate,Vietnam,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576,0.20000000000000001,22.5576
Standard Class,2,An Giang,CA-2014-131947,9/17/2014,9/22/2014,JA-15970,Joseph Airdo,Consumer,Vietnam,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.248,0.20000000000000001,0.4592
Standard Class,3,An Giang,CA-2014-131947,9/17/2014,9/22/2014,JA-15970,Joseph Airdo,Consumer,Vietnam,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,0.20000000000000001,4.782
Standard Class,5,An Giang,CA-2014-131947,9/17/2014,9/22/2014,JA-15970,Joseph Airdo,Consumer,Vietnam,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,0.20000000000000001,13.078
Standard Class,5,An Giang,CA-2014-131947,9/17/2014,9/22/2014,JA-15970,Joseph Airdo,Consumer,Vietnam,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925,0.69999999999999996,-21.945
Standard Class,6,An Giang,CA-2014-131947,9/17/2014,9/22/2014,JA-15970,Joseph Airdo,Consumer,Vietnam,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704,0.20000000000000001,46.47
Standard Class,10,An Giang,CA-2014-131947,9/17/2014,9/22/2014,JA-15970,Joseph Airdo,Consumer,Vietnam,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,0.20000000000000001,16.776
Standard Class,2,Phu Yen,CA-2016-152520,7/8/2016,7/12/2016,TH-21115,Thea Hudgings,Corporate,Vietnam,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,0,6.2208
Standard Class,3,Hai Phong,CA-2016-101791,5/27/2016,5/31/2016,BS-11665,Brian Stugart,Consumer,Vietnam,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,0.59999999999999998,-33.3582
Standard Class,2,Hai Phong,CA-2016-101791,5/27/2016,5/31/2016,BS-11665,Brian Stugart,Consumer,Vietnam,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,0.59999999999999998,-1.6752
Standard Class,9,Hai Phong,CA-2016-101791,5/27/2016,5/31/2016,BS-11665,Brian Stugart,Consumer,Vietnam,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,0.20000000000000001,97.3026
First Class,2,Bac Giang,CA-2017-121195,12/24/2017,12/27/2017,NS-18505,Neola Schneider,Consumer,Vietnam,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,0.20000000000000001,19.824
Standard Class,4,Nghe An,CA-2017-163209,5/3/2017,5/7/2017,MK-18160,Mike Kennedy,Consumer,Vietnam,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,0,12.4416
Standard Class,7,Nghe An,CA-2017-163209,5/3/2017,5/7/2017,MK-18160,Mike Kennedy,Consumer,Vietnam,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,0,6.6584
Second Class,3,Tp.HCM,CA-2015-113740,8/24/2015,8/28/2015,SC-20380,Shahid Collister,Consumer,Vietnam,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,0,4.6221
First Class,1,HN,CA-2017-151225,10/27/2017,10/29/2017,JM-15655,Jim Mitchum,Corporate,Vietnam,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,0.20000000000000001,9.4788
First Class,5,Ha Noi,CA-2017-151225,10/27/2017,10/29/2017,JM-15655,Jim Mitchum,Corporate,Vietnam,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,0.20000000000000001,7.196
Standard Class,5,Ha Noi,US-2014-144078,11/25/2014,11/29/2014,RB-19435,Richard Bierner,Consumer,Vietnam,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,0.20000000000000001,47.243
Standard Class,4,HN,US-2014-144078,11/25/2014,11/29/2014,RB-19435,Richard Bierner,Consumer,Vietnam,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344,0.20000000000000001,54.4008
Standard Class,3,Ha Noi,US-2014-144078,11/25/2014,11/29/2014,RB-19435,Richard Bierner,Consumer,Vietnam,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,0,2.604
Standard Class,1,Tien Giang,CA-2014-124464,7/14/2014,7/20/2014,SS-20515,Shirley Schmidt,Home Office,Vietnam,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,0,11.0544
Second Class,5,Nam Dinh,CA-2015-136805,5/23/2015,5/27/2015,NM-18445,Nathan Mautz,Home Office,Vietnam,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,0.10000000000000001,245.7
Second Class,9,Nam Dinh,CA-2015-136805,5/23/2015,5/27/2015,NM-18445,Nathan Mautz,Home Office,Vietnam,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,0,19.5858
Second Class,6,Quang Nam,US-2015-159499,11/21/2015,11/23/2015,EM-14095,Eudokia Martin,Corporate,Vietnam,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,0.20000000000000001,28.4928
Second Class,2,Quang Nam,US-2015-159499,11/21/2015,11/23/2015,EM-14095,Eudokia Martin,Corporate,Vietnam,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,0.20000000000000001,-1.459
Second Class,5,Quang Nam,US-2015-159499,11/21/2015,11/23/2015,EM-14095,Eudokia Martin,Corporate,Vietnam,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,0.20000000000000001,5.369
Standard Class,3,Tien Giang,CA-2017-104885,3/2/2017,3/8/2017,DB-13555,Dorothy Badders,Corporate,Vietnam,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,0,15.4752
Standard Class,7,Tien Giang,CA-2017-104885,3/2/2017,3/8/2017,DB-13555,Dorothy Badders,Corporate,Vietnam,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,0,27.2412
Standard Class,2,Tien Giang,CA-2017-104885,3/2/2017,3/8/2017,DB-13555,Dorothy Badders,Corporate,Vietnam,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,0,101.6508
Standard Class,6,Tien Giang,CA-2017-104885,3/2/2017,3/8/2017,DB-13555,Dorothy Badders,Corporate,Vietnam,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,0,33.3396
Standard Class,3,HN,CA-2015-161452,4/5/2015,4/11/2015,CA-11965,Carol Adams,Corporate,Vietnam,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,0.20000000000000001,89.2224
First Class,2,Nghe An,CA-2016-138968,3/15/2016,3/16/2016,FC-14335,Fred Chung,Corporate,Vietnam,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,0.20000000000000001,1.6472
First Class,4,Nghe An,CA-2016-138968,3/15/2016,3/16/2016,FC-14335,Fred Chung,Corporate,Vietnam,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,0.20000000000000001,84.502
First Class,3,Bac Giang,CA-2017-110821,8/7/2017,8/8/2017,CK-12205,Chloris Kastensmidt,Consumer,Vietnam,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448,0.20000000000000001,-13.4379
First Class,2,Bac Giang,CA-2017-110821,8/7/2017,8/8/2017,CK-12205,Chloris Kastensmidt,Consumer,Vietnam,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,0.20000000000000001,-25.109
Standard Class,4,Bac Lieu,CA-2015-121552,3/22/2015,3/27/2015,FW-14395,Fred Wasserman,Corporate,Vietnam,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,0,5.4768
Same Day,2,Ha Noi,US-2014-120740,4/15/2014,4/15/2014,PS-18970,Paul Stevenson,Home Office,Vietnam,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,0,31.0184
Same Day,4,HN,US-2014-120740,4/15/2014,4/15/2014,PS-18970,Paul Stevenson,Home Office,Vietnam,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,0,76.9816
First Class,4,Ben Tre,CA-2017-155740,7/30/2017,8/2/2017,TC-21475,Tony Chapman,Home Office,Vietnam,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776,0.69999999999999996,-53.7432
Standard Class,3,Bac Lieu,CA-2014-105417,1/7/2014,1/12/2014,VS-21820,Vivek Sundaresam,Consumer,Vietnam,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,0.59999999999999998,-53.7096
Standard Class,7,Bac Lieu,CA-2014-105417,1/7/2014,1/12/2014,VS-21820,Vivek Sundaresam,Consumer,Vietnam,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,0.80000000000000004,-18.2525
First Class,5,Ha Noi,US-2017-141509,9/29/2017,10/1/2017,SC-20575,Sonia Cooley,Consumer,Vietnam,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,0,25.792
Standard Class,1,Phu Yen,US-2016-140158,10/4/2016,10/8/2016,DR-12940,Daniel Raglin,Home Office,Vietnam,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,0,13.984
Standard Class,9,Phu Yen,US-2016-140158,10/4/2016,10/8/2016,DR-12940,Daniel Raglin,Home Office,Vietnam,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,0,2591.9568
Standard Class,3,Phu Yen,US-2016-140158,10/4/2016,10/8/2016,DR-12940,Daniel Raglin,Home Office,Vietnam,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,0,34.539
Same Day,3,Ha Tinh,CA-2014-142951,10/8/2014,10/8/2014,JG-15115,Jack Garza,Consumer,Vietnam,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,0.20000000000000001,4.9878
Standard Class,4,Phu Yen,CA-2014-133592,12/31/2014,1/7/2015,KM-16375,Katherine Murray,Home Office,Vietnam,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,0,91.9508
Standard Class,3,Phu Yen,CA-2014-133592,12/31/2014,1/7/2015,KM-16375,Katherine Murray,Home Office,Vietnam,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,0,7.0218
Standard Class,4,Phu Yen,CA-2014-133592,12/31/2014,1/7/2015,KM-16375,Katherine Murray,Home Office,Vietnam,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,0,742.632
Standard Class,2,Phu Yen,CA-2014-133592,12/31/2014,1/7/2015,KM-16375,Katherine Murray,Home Office,Vietnam,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,0,78.6508
Standard Class,6,Phu Yen,CA-2014-133592,12/31/2014,1/7/2015,KM-16375,Katherine Murray,Home Office,Vietnam,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,0,151.47
Standard Class,9,Lam Dong,CA-2015-116876,2/14/2015,2/21/2015,TT-21070,Ted Trevino,Consumer,Vietnam,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,0.20000000000000001,9.5787
Standard Class,1,Lam Dong,CA-2015-116876,2/14/2015,2/21/2015,TT-21070,Ted Trevino,Consumer,Vietnam,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,0,187.797
Standard Class,9,Long An,CA-2016-169838,11/25/2016,11/29/2016,BB-11545,Brenda Bowman,Corporate,Vietnam,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,0,329.4081
Standard Class,1,Long An,CA-2016-169838,11/25/2016,11/29/2016,BB-11545,Brenda Bowman,Corporate,Vietnam,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,0,8.304
Standard Class,8,Long An,CA-2016-169838,11/25/2016,11/29/2016,BB-11545,Brenda Bowman,Corporate,Vietnam,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,0,62.4
Same Day,7,Dong Nai,CA-2016-118899,3/22/2016,3/22/2016,MC-17275,Marc Crier,Consumer,Vietnam,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,0.20000000000000001,14.6902
First Class,5,Binh Duong,CA-2017-107958,7/2/2017,7/5/2017,AH-10120,Adrian Hane,Home Office,Vietnam,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,0.20000000000000001,59.4355
First Class,4,Binh Duong,CA-2017-107958,7/2/2017,7/5/2017,AH-10120,Adrian Hane,Home Office,Vietnam,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,0.80000000000000004,-8.1096
Standard Class,2,Can Tho,CA-2017-151799,12/14/2017,12/18/2017,BF-11170,Ben Ferrer,Home Office,Vietnam,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,0,467.9922
Standard Class,1,Can Tho,CA-2017-151799,12/14/2017,12/18/2017,BF-11170,Ben Ferrer,Home Office,Vietnam,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,0,2.2155
Standard Class,3,Can Tho,CA-2017-151799,12/14/2017,12/18/2017,BF-11170,Ben Ferrer,Home Office,Vietnam,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,0,6.6846
Standard Class,6,Can Tho,CA-2017-151799,12/14/2017,12/18/2017,BF-11170,Ben Ferrer,Home Office,Vietnam,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,0,8.1216
Standard Class,2,Can Tho,CA-2017-151799,12/14/2017,12/18/2017,BF-11170,Ben Ferrer,Home Office,Vietnam,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,0.29999999999999999,-52.6582
Standard Class,2,Nam Dinh,CA-2016-114601,8/26/2016,9/2/2016,AA-10480,Andrew Allen,Consumer,Vietnam,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,0,5.6644
Standard Class,3,Nam Dinh,CA-2016-114601,8/26/2016,9/2/2016,AA-10480,Andrew Allen,Consumer,Vietnam,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,0,58.7916
Standard Class,4,Nam Dinh,CA-2016-114601,8/26/2016,9/2/2016,AA-10480,Andrew Allen,Consumer,Vietnam,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,0,98.5248
Standard Class,3,Nam Dinh,CA-2016-114601,8/26/2016,9/2/2016,AA-10480,Andrew Allen,Consumer,Vietnam,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,0,163.1898
Standard Class,3,Nam Dinh,CA-2016-114601,8/26/2016,9/2/2016,AA-10480,Andrew Allen,Consumer,Vietnam,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,0,2.5056
Standard Class,3,Thanh Hoa,CA-2014-139542,10/25/2014,10/29/2014,EH-14185,Evan Henry,Consumer,Vietnam,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,0.20000000000000001,0.5097
